customer_id,education,marital_status,income,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,total_accepted_cmp,children,age,relationship_duration,frequency,monetary,avg_purchase_value,cluster_id,pca_1,pca_2,pca_3
11084,Postgraduate,Partner,65104.0,4,738,0,232,13,20,50,2,3,5,7,7,0,1,50,13,1.3076923076923077,1053,61.94117647058823,0,0.9702246293790129,0.31077495513791714,0.10128381008042665
8690,Graduate,Partner,86111.0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,64,13,1.7692307692307692,1385,60.21739130434783,2,4.0928445502282145,-0.6013357529705745,-0.6316273362169322
2937,Postgraduate,Single,68352.0,47,614,16,132,43,33,33,3,8,5,9,6,0,1,52,13,1.9230769230769231,871,34.84,0,1.5307759139046022,1.4870762338820964,-0.032115394487982195
9701,Graduate,Partner,41883.0,13,32,34,41,73,16,116,3,4,2,3,7,0,1,38,13,0.9230769230769231,312,26.0,1,-1.0335972947791214,0.008951886388422137,1.5824646176004684
9949,Graduate,Partner,59809.0,36,598,16,141,32,41,49,3,3,3,6,8,0,2,50,14,1.0714285714285714,877,58.46666666666667,3,0.17667617086263493,1.2485377463339298,1.1380956153663144
10837,Graduate,Partner,23957.0,47,2,1,18,20,11,16,1,2,0,3,6,0,1,51,14,0.42857142857142855,68,11.333333333333334,1,-2.8015339202785783,-0.6794663867635372,1.3392331672989717
3120,Graduate,Partner,38547.0,49,6,1,10,0,1,4,1,1,0,2,8,0,1,45,13,0.3076923076923077,22,5.5,1,-3.3207521765786447,-1.06791371633833,0.7477925593654845
5885,Undergraduate,Partner,35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,3,53,14,1.1428571428571428,211,13.1875,3,-2.594595440002534,3.0244975137223795,0.8281597809684086
4050,Postgraduate,Partner,49605.0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,60,12,0.6666666666666666,127,15.875,4,-1.5442606906169416,-2.024675419542809,-1.2027228868697464
3830,Postgraduate,Partner,59354.0,59,295,21,78,39,13,13,1,4,4,7,3,0,2,73,12,1.3333333333333333,459,28.6875,4,-0.13983142391547898,-0.15529257891541057,-2.6351466474001364
7987,Graduate,Partner,65747.0,96,346,17,48,23,13,13,4,8,1,6,6,1,1,57,12,1.5833333333333333,460,24.210526315789473,3,-0.02829828610198556,1.1701565025064449,-1.4357926209298002
7798,Undergraduate,Partner,46344.0,28,233,20,57,8,20,91,4,7,1,5,7,0,1,54,14,1.2142857142857142,429,25.235294117647058,3,-0.7574676227679135,1.7328997197051321,1.3439742127918035
92,Graduate,Single,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,1,38,12,0.9166666666666666,89,8.090909090909092,1,-2.42153888546965,-0.32074604399156426,0.23291881417014523
7055,Postgraduate,Partner,61010.0,57,888,0,57,0,0,76,2,8,5,11,5,0,1,74,14,1.8571428571428572,1021,39.26923076923077,0,1.7292569356420364,2.338500307580971,-0.7041398272231086
10240,Graduate,Partner,69372.0,10,997,26,269,34,13,42,1,10,4,6,4,2,0,77,13,1.6153846153846154,1381,65.76190476190476,0,3.2467596141963697,0.5038083231086823,-1.3911122212889184
3025,Graduate,Single,49967.0,4,212,6,69,4,12,3,3,6,1,5,7,0,1,68,13,1.1538461538461537,306,20.4,3,-1.2623465952973731,0.9266835436133114,-0.4726229812810025
9283,Graduate,Single,60199.0,49,8,1,7,2,0,0,1,0,0,3,4,0,3,48,13,0.3076923076923077,18,4.5,4,-3.1547024410289777,-0.844868823885355,-0.5422643479299927
9970,Graduate,Partner,55375.0,3,42,11,57,10,28,14,1,1,1,6,2,0,1,49,13,0.6923076923076923,162,18.0,4,-1.3808760980549195,-1.5171954112083288,-0.42082058630661956
2730,Graduate,Single,80317.0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,71,13,1.3846153846153846,1231,68.38888888888889,2,3.570418164614957,-1.4375781044790699,-0.6144273019459889
2795,Postgraduate,Single,30523.0,0,5,0,3,0,0,5,1,1,0,2,7,0,3,68,13,0.3076923076923077,13,3.25,4,-3.835846646731806,-0.08776025406706149,-0.6528551222507636
9260,Postgraduate,Partner,70356.0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,81,14,1.9285714285714286,1706,63.18518518518518,0,3.622522724534123,2.0937378459817886,-0.49157450827015564
8182,Graduate,Partner,23228.0,91,53,3,49,7,4,5,4,3,0,4,8,0,1,42,12,0.9166666666666666,121,11.0,1,-2.799656726959118,0.10901803658138458,0.09870682119275516
10095,Postgraduate,Single,74165.0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,51,13,1.5384615384615385,1293,64.65,0,2.472718559663432,-0.5852141161632453,-0.458467381293406
4370,Graduate,Partner,43482.0,83,18,1,32,6,3,28,3,2,0,4,6,0,3,60,13,0.6923076923076923,88,9.777777777777779,4,-2.888228590647044,0.8319567260207303,-0.8010745056402007
10573,Graduate,Single,62551.0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,73,13,1.3846153846153846,421,23.38888888888889,0,1.2476472062706896,-0.8743862494531093,-0.7241053975599502
3712,Graduate,Single,52332.0,63,212,5,33,7,0,2,1,3,2,6,4,1,0,67,13,0.9230769230769231,259,21.583333333333332,4,-0.727909759443271,-1.0258556461937773,-0.7267797393927038
6637,Graduate,Single,66951.0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,38,13,1.1538461538461537,1117,74.46666666666667,2,3.7257706373474626,-2.572238152595691,2.0427465894407586
3152,Graduate,Partner,26091.0,84,15,10,19,8,17,20,3,2,1,3,5,0,2,69,12,0.75,89,9.88888888888889,4,-2.6749180274320987,-0.06176413952090225,-1.66736570943473
5610,Graduate,Partner,33456.0,58,7,3,10,8,1,7,2,1,0,3,7,0,2,61,12,0.5,36,6.0,4,-3.314050750963115,-0.46126593860517134,-1.2264953684018591
6460,Graduate,Partner,28718.0,78,12,4,6,11,8,16,2,2,0,3,8,0,1,44,13,0.5384615384615384,57,8.142857142857142,1,-3.0252346438725093,-0.48085389109926235,0.9568494702113818
1349,Graduate,Partner,50447.0,4,85,7,24,2,3,27,1,3,1,3,6,0,2,56,12,0.6666666666666666,148,18.5,4,-2.3226893418568775,-0.569632566921146,-1.2855281826928069
1880,Postgraduate,Partner,53537.0,17,81,0,6,0,0,6,2,2,1,3,5,0,2,67,12,0.6666666666666666,93,11.625,4,-2.5530810811769604,-0.39480450223049013,-2.035510436692261
641,Graduate,Single,52074.0,77,59,0,12,0,0,48,1,2,2,2,4,1,1,59,12,0.5833333333333334,119,17.0,4,-1.7648812843585027,-1.5108835566099643,-1.1824593198970668
8717,Postgraduate,Partner,80427.0,56,1149,71,449,69,71,26,1,11,8,8,5,0,1,51,14,2.0,1835,65.53571428571429,2,4.6367811540114685,1.2586176738420496,0.8989779114763318
10314,Postgraduate,Partner,83837.0,79,847,66,119,86,89,111,1,9,10,5,4,2,0,78,14,1.7857142857142858,1318,52.72,2,4.6661845183075314,0.6125252741529882,0.023667001349542055
10854,Postgraduate,Partner,38853.0,90,29,0,14,0,0,2,2,2,0,3,7,0,2,56,12,0.5833333333333334,45,6.428571428571429,4,-3.232141297433289,-0.34443561258086053,-1.0782692569627501
10492,Graduate,Partner,38285.0,96,2,0,5,2,0,1,1,0,0,3,2,0,3,67,12,0.3333333333333333,10,2.5,4,-3.29930315007357,-1.0965942781849651,-2.5308768908659083
6935,Undergraduate,Partner,78497.0,44,207,26,447,75,0,223,1,5,7,12,2,1,0,75,13,1.9230769230769231,978,39.12,2,3.675095679137011,0.002341231626422162,-1.008716119899374
7698,Postgraduate,Partner,51650.0,81,152,3,22,2,5,7,1,4,1,4,5,0,1,50,12,0.8333333333333334,191,19.1,4,-1.8074418443841094,-0.9608329903599022,-0.9633629004228891
3559,Undergraduate,Partner,16248.0,77,12,11,10,3,12,9,3,2,1,3,6,0,1,38,12,0.75,57,6.333333333333333,1,-3.028677476992183,-0.8411458160380094,0.24912129661796167
10562,Postgraduate,Partner,66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,80,13,1.8461538461538463,1033,43.041666666666664,0,2.8530526598742423,0.4842709915068663,-1.5230600027385794
10796,Postgraduate,Partner,30477.0,16,47,1,6,0,0,12,1,1,1,3,6,0,1,42,12,0.5,66,11.0,4,-2.9751222483048547,-1.579888261591077,-0.19822078002006652
2563,Undergraduate,Partner,28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,65,12,0.5,43,7.166666666666667,4,-2.6950542260128896,-1.6481154698580465,-0.762688448510189
3518,Graduate,Partner,25271.0,45,10,1,18,10,4,7,1,1,1,2,9,0,1,43,14,0.35714285714285715,50,10.0,1,-3.2836377501818093,-0.6020386494296107,2.026841277656895
5823,Postgraduate,Single,32303.0,63,35,0,2,0,0,2,2,1,0,4,5,0,1,56,12,0.5833333333333334,39,5.571428571428571,4,-2.912710676154112,-1.1941165809133991,-0.8058716244468058
3934,Graduate,Partner,61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,1,60,13,1.3846153846153846,608,33.77777777777778,3,0.3683360631074628,1.0011388709057683,-0.4446011882550188
6982,Graduate,Partner,74068.0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,50,13,1.8461538461538463,1581,65.875,2,4.49333470747251,-1.221607754985296,0.0033678951611358786
6431,Postgraduate,Partner,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,2,62,13,0.5384615384615384,68,9.714285714285714,4,-3.0077962473320876,0.05773946540522782,-0.53879759451245
9733,Undergraduate,Partner,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,1,48,14,0.35714285714285715,80,16.0,1,-2.6413242704405064,-1.0326478640058239,1.5692726507330341
5602,Postgraduate,Partner,66973.0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,37,13,2.1538461538461537,1282,45.785714285714285,2,4.3240182495193595,-0.31385482951349275,1.1282109485081422
1324,Graduate,Partner,38872.0,93,23,3,21,3,19,22,2,3,0,3,8,0,1,38,13,0.6153846153846154,91,11.375,1,-2.6718433260507517,-0.3876167164681532,1.1562351789276504
326,Graduate,Partner,51148.0,38,235,6,45,8,9,12,4,5,1,6,6,0,2,53,13,1.2307692307692308,315,19.6875,3,-1.4324463245088566,1.4037207505396105,-0.4812031922433021
7224,Graduate,Partner,31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,2,49,13,0.46153846153846156,31,5.166666666666667,1,-3.479785302427156,-0.18034384528253292,0.3318467058697346
6999,Postgraduate,Partner,69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,46,12,1.9166666666666667,834,36.26086956521739,0,1.7229597395563099,-0.2743362883201928,-1.2931206607026982
9938,Graduate,Partner,80067.0,82,519,17,813,27,173,51,1,4,6,6,2,1,0,72,13,1.3076923076923077,1600,94.11764705882354,2,4.556111904746443,-1.65235381088828,-0.5297477681536152
6422,Graduate,Partner,86718.0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,72,13,1.3076923076923077,1270,74.70588235294117,2,4.2287826140185105,-1.3052318205663205,0.046992898210109144
3182,Postgraduate,Single,46854.0,81,96,1,79,7,1,79,6,5,1,3,8,1,2,53,12,1.25,263,17.533333333333335,3,-1.7269229771649486,1.704262422179175,-0.49622153687843457
7300,Graduate,Single,69142.0,50,448,4,34,6,4,39,3,8,1,7,5,1,1,74,12,1.5833333333333333,535,28.157894736842106,3,0.32348155521563526,1.1415298492303976,-2.2412580220847493
10424,Graduate,Single,75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,58,13,1.3846153846153846,1295,71.94444444444444,2,4.325685304391246,-2.0596793000201092,0.7646186817539268
8727,Graduate,Single,63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,1,48,13,2.230769230769231,1150,39.6551724137931,0,2.9289364702943925,1.764166065753523,0.5646294615605225
2798,Postgraduate,Partner,102160.0,54,763,29,138,76,176,58,0,7,9,10,4,3,0,49,14,1.8571428571428572,1240,47.69230769230769,2,5.11239383235734,-0.3637627945722911,0.7713245038181517
1030,Postgraduate,Single,40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,2,61,13,0.46153846153846156,38,6.333333333333333,1,-3.26025849818462,-0.19085335939372516,-0.1900263712774613
624,Postgraduate,Single,18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,42,14,0.2857142857142857,35,8.75,1,-2.826298518944755,-1.7592276441061756,2.2283326003480535
5176,Graduate,Partner,29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,1,38,13,0.38461538461538464,53,10.6,1,-3.0234236820720497,-1.0336925402492374,1.269343932410187
5552,Postgraduate,Single,48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,2,63,13,1.3076923076923077,293,17.235294117647058,3,-1.279884047002773,1.6932084093420283,-0.34896883319427613
868,Graduate,Partner,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,1,60,12,0.5,65,10.833333333333334,4,-2.6962448977407614,-1.172853337073674,-1.1890782553345938
380,Graduate,Single,64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,1,72,14,2.0714285714285716,1804,62.206896551724135,0,4.094894282993496,3.7797708192831236,0.9011751343600746
2677,Graduate,Partner,46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,1,70,13,1.1538461538461537,241,16.066666666666666,3,-1.0891792037798163,0.669249544689812,-0.93844423741075
6521,Graduate,Partner,77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,72,12,1.6666666666666667,1101,55.05,2,3.0094908833515777,-1.2533079768442985,-2.28419138895929
6927,Postgraduate,Partner,44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,2,58,14,1.3571428571428572,264,13.894736842105264,3,-2.005395178416942,3.3737092414281737,0.5133056437923945
2877,Postgraduate,Partner,46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,2,52,13,2.0,541,20.807692307692307,3,-0.6652461722170766,4.2373007529518105,-0.25463035228124
0,Graduate,Partner,70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,41,13,1.3076923076923077,1198,70.47058823529412,2,3.5790829204015404,-2.337703912185073,1.0176673536645104
1584,Graduate,Partner,41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,1,49,12,1.6666666666666667,482,24.1,3,-0.579417070703981,2.016600509590852,-0.09091806624839059
7264,Undergraduate,Single,52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,3,48,12,0.3333333333333333,17,4.25,4,-3.7695990390892895,-0.631146758294602,-0.7063189253668299
6274,Postgraduate,Partner,83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,2,0,78,13,1.9230769230769231,1615,64.6,2,4.571241869280746,0.11967832229402157,-1.7511571641737553
1377,Postgraduate,Single,44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,1,72,13,0.9230769230769231,285,23.75,4,-1.5043509404785456,0.4339995802161801,-0.35288618896431384
454,Graduate,Partner,69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,1,46,14,2.0,1135,40.535714285714285,0,2.4531800121281617,2.1707210935260712,0.8379441096169717
1755,Undergraduate,Partner,45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,1,38,12,0.5833333333333334,114,16.285714285714285,4,-2.1349328466211377,-2.0636035981245913,-0.391705593071026
2075,Graduate,Partner,72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,57,13,1.2307692307692308,1047,65.4375,2,2.291699352773353,-1.7611157263804478,-0.5365558019243003
4785,Postgraduate,Partner,77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,2,56,12,1.8333333333333333,714,32.45454545454545,0,0.833621538821008,0.8166614127157081,-2.4506942801170104
9076,Postgraduate,Partner,30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,1,46,13,1.0,185,14.23076923076923,1,-2.417837940451928,0.7608337402239517,0.6499507087541014
7079,Graduate,Single,63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,1,64,14,2.2857142857142856,1245,38.90625,0,2.740382854197768,3.444205863974882,0.22614811972426016
4653,Graduate,Partner,42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,1,48,13,0.9230769230769231,189,15.75,1,-2.183417439933617,0.698105660323798,0.5455082506148913
7375,Graduate,Partner,51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,1,50,14,1.1428571428571428,576,36.0,3,-0.13457246763711278,1.5763405932704835,1.8067383488481494
709,Graduate,Single,51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,1,74,14,1.2857142857142858,1103,61.27777777777778,0,0.9440900750181996,1.5959120271669236,0.39773368205534526
460,Postgraduate,Partner,79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,54,14,1.2142857142857142,1753,103.11764705882354,2,4.280857952901244,-1.5476911258789101,1.0345640453920928
3726,Postgraduate,Partner,34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,1,40,12,0.3333333333333333,17,4.25,1,-3.507011910839971,-1.5229034440847433,0.17294319890329402
6798,Graduate,Single,37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,2,60,13,1.7692307692307692,433,18.82608695652174,3,-1.0613935397909862,3.4669341742928697,-0.2532156401790138
5341,Undergraduate,Single,81975.0,2,983,76,184,180,138,27,1,6,3,4,7,1,1,64,13,1.0769230769230769,1588,113.42857142857143,2,3.8451845992189932,-0.7604115986731383,0.8676898639273104
1606,Graduate,Partner,38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,1,55,13,0.3076923076923077,22,5.5,1,-3.2561010664397676,-0.941643250276611,0.31873240619983234
9617,Graduate,Single,15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,75,12,0.4166666666666667,19,3.8,4,-2.760993474897609,-2.077555350497842,-1.4028068970593865
3233,Postgraduate,Partner,62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,1,61,13,2.230769230769231,1117,38.51724137931034,0,2.492378281842372,1.5583470527399599,-0.8813375392888005
89,Undergraduate,Partner,22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,1,51,13,0.6153846153846154,69,8.625,1,-2.8542791537222643,-0.6059148873572291,0.4972638188684654
2936,Postgraduate,Partner,23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,1,44,13,0.38461538461538464,23,4.6,1,-3.4149087576665864,-1.1289777461108574,0.7836717987572793
9449,Postgraduate,Single,79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,1,68,13,1.4615384615384615,605,31.842105263157894,0,0.865755759217236,0.09483383820978672,-1.4339368826615313
7297,Graduate,Single,7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,1,53,13,0.8461538461538461,57,5.181818181818182,1,-2.93886457176393,0.37242542033599924,0.8338608842598993
313,Graduate,Single,73455.0,98,901,61,757,186,163,20,1,6,5,10,3,1,0,58,13,1.6923076923076923,2088,94.9090909090909,2,6.163608536763977,-1.4139056129778715,0.7618571554654091
9940,Graduate,Partner,64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,1,68,14,1.1428571428571428,1009,63.0625,0,2.506396259929208,-0.29380937813260605,0.8237599709878595
10735,Graduate,Single,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,1,55,13,0.38461538461538464,26,5.2,1,-3.4628540334920106,-0.6879016026157027,0.8296298046983936
9529,Graduate,Partner,73687.0,8,559,153,503,218,13,181,1,3,9,9,2,1,0,36,13,1.6923076923076923,1627,73.95454545454545,2,5.606367699354025,-1.831629072398871,1.708130899217728
6439,Graduate,Partner,61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,1,68,14,2.2142857142857144,1102,35.54838709677419,0,2.0918427312474805,4.531885505798439,0.29438766361677937
7411,Postgraduate,Partner,31686.0,31,11,0,5,0,0,1,2,1,0,3,6,0,2,62,12,0.5,17,2.8333333333333335,4,-3.4293469680150976,-0.5761301609795528,-1.4244912834957273
2176,Graduate,Partner,80134.0,40,1218,16,272,104,0,80,2,5,3,6,6,3,1,54,13,1.2307692307692308,1690,105.625,2,3.5515648787918415,0.16322336920105546,-0.16077604245799973
9265,Graduate,Partner,75027.0,74,925,64,179,133,12,77,2,9,4,6,5,0,1,73,13,1.6153846153846154,1390,66.19047619047619,0,3.08314248096122,1.0845746541773031,-0.6763709681944765
8867,Postgraduate,Partner,67546.0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,38,14,1.4285714285714286,2126,106.3,2,5.87819463964899,-1.4473389057334085,2.9808520713188584
8932,Postgraduate,Partner,65176.0,57,960,28,183,220,70,70,4,9,6,6,6,0,1,57,14,1.7857142857142858,1531,61.24,0,3.563867675190104,1.834301534362468,1.422060443750396
10236,Postgraduate,Single,31160.0,59,16,3,25,6,1,13,2,2,0,3,8,0,1,51,13,0.5384615384615384,64,9.142857142857142,1,-3.0307058703580254,-0.4757205362381525,0.8439750672502405
6340,Graduate,Single,29938.0,52,3,3,7,0,2,11,2,1,0,3,6,0,1,41,13,0.46153846153846156,26,4.333333333333333,1,-3.1140989597275444,-1.0068794582517953,0.9711069263816605
10089,Graduate,Single,102692.0,5,168,148,444,32,172,148,1,6,9,13,2,4,0,52,13,2.230769230769231,1112,38.3448275862069,2,6.39887342799776,-0.9889005664937647,0.22622050706133648
2227,Undergraduate,Partner,26490.0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,68,14,0.7857142857142857,210,19.09090909090909,1,-1.4616286605533761,-0.33585278550773473,1.0689577792260048
10992,Graduate,Partner,75702.0,77,650,28,353,45,42,30,5,4,6,11,8,0,2,59,14,1.8571428571428572,1148,44.15384615384615,0,1.9252209701942609,2.666371729901138,0.2766983989925407
5304,Postgraduate,Single,30899.0,35,24,0,8,0,0,1,2,1,0,3,6,0,1,52,14,0.42857142857142855,33,5.5,1,-3.103528723221513,-0.535496957992207,1.3280747661767376
309,Postgraduate,Partner,63342.0,48,918,21,118,13,10,21,3,8,3,5,6,1,1,65,14,1.3571428571428572,1101,57.94736842105263,0,1.3002286008079458,1.6650092775519567,0.10072620468638872
3406,Graduate,Single,45989.0,97,138,33,87,28,24,12,4,3,2,7,3,0,1,62,14,1.1428571428571428,322,20.125,3,-0.5823683847532838,0.5098968660809654,0.4005652724731601
2661,Graduate,Single,18701.0,95,12,4,2,10,6,10,4,2,0,4,5,0,2,62,13,0.7692307692307693,44,4.4,4,-3.005821007221112,0.535659715179641,-0.2857569083955074
3153,Postgraduate,Single,40737.0,24,11,0,4,0,0,2,1,1,0,2,8,0,3,69,13,0.3076923076923077,17,4.25,4,-3.7577389240289,0.0492671397276087,-0.6750899555773596
10264,Graduate,Single,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,1,47,14,0.42857142857142855,31,5.166666666666667,1,-3.074013388941271,-0.5583679445052318,1.8286146740784504
1184,Postgraduate,Single,69674.0,46,554,41,215,11,0,24,3,10,2,10,5,0,2,58,13,1.9230769230769231,845,33.8,0,1.1460778668297797,2.1758634612203496,-0.8302304810531472
4200,Postgraduate,Partner,44159.0,85,167,2,62,24,13,7,4,4,1,6,5,0,1,56,12,1.25,275,18.333333333333332,4,-1.3536132174237085,0.2854265265123929,-1.1743773016569565
9396,Postgraduate,Partner,37717.0,31,9,0,6,4,1,5,1,1,0,2,9,0,1,48,14,0.2857142857142857,25,6.25,1,-3.3949120633758114,-0.5696280579520963,1.6791898858190357
2387,Postgraduate,Partner,43776.0,9,177,2,71,3,2,20,6,5,2,4,8,0,2,74,13,1.3076923076923077,275,16.176470588235293,3,-1.8548588734725426,2.500136861441603,-0.9989551208729937
6690,Postgraduate,Partner,38179.0,30,38,4,22,4,2,20,4,3,1,3,7,0,2,60,13,0.8461538461538461,90,8.181818181818182,4,-2.7503852335650585,0.9701957350534136,-0.3326468564733806
1225,Graduate,Partner,80124.0,47,483,84,398,205,84,241,1,3,7,8,1,1,0,63,12,1.5833333333333333,1495,78.6842105263158,2,5.462460491003858,-1.854893381661314,-0.34244328846733557
9703,Postgraduate,Partner,38097.0,70,77,2,35,0,1,69,4,3,2,2,7,1,2,56,14,0.7857142857142857,184,16.727272727272727,3,-2.1628527411931753,1.2514225374573884,0.855698319711558
291,Graduate,Partner,72940.0,13,182,74,298,162,149,116,1,3,3,6,1,0,0,56,13,1.0,981,75.46153846153847,2,3.2775979819761956,-2.3395528740726586,0.8585604233013684
4557,Graduate,Partner,22070.0,11,10,7,19,8,2,21,2,2,2,2,6,0,1,56,13,0.6153846153846154,67,8.375,1,-2.74121259087881,-0.5688675536935307,0.19888899327081883
2379,Graduate,Single,69267.0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,73,14,1.0,1635,116.78571428571429,2,3.619844279448451,-0.2777325940771216,1.7249734650027304
5726,Postgraduate,Single,31788.0,15,16,7,23,0,8,6,3,3,0,4,5,0,1,43,12,0.8333333333333334,60,6.0,4,-2.6160966404574078,-0.7157153067244792,-0.18459057546015895
